artist_name,mb_artist_id,mb_country,mb_type,mb_begin_year,tag,tag_count
PinkPantheress,7441014f-f8f5-494f-81db-ff166fbc078d,,Person,2001,dance-pop,1
PinkPantheress,7441014f-f8f5-494f-81db-ff166fbc078d,,Person,2001,alternative pop,2
PinkPantheress,7441014f-f8f5-494f-81db-ff166fbc078d,,Person,2001,uk garage,4
PinkPantheress,7441014f-f8f5-494f-81db-ff166fbc078d,,Person,2001,future garage,2
PinkPantheress,7441014f-f8f5-494f-81db-ff166fbc078d,,Person,2001,bubblegum pop,1
PinkPantheress,7441014f-f8f5-494f-81db-ff166fbc078d,,Person,2001,2020s,1
PinkPantheress,7441014f-f8f5-494f-81db-ff166fbc078d,,Person,2001,gen z,1
Mae Stephens,bd365066-324d-44a4-baab-08d1cbc0842e,,Person,2003,,0
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,electronic,1
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,pop,5
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,hip hop,1
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,girl group,5
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,female vocals,1
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,dance-pop,5
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,new jack swing,1
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,k-pop,1
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,hip hop soul,1
KATSEYE,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,US,Group,2023,2020s,2
Jonas Brothers,6e019bc6-5c23-4935-94f0-4a896631d846,US,Group,2005,pop,1
Jonas Brothers,6e019bc6-5c23-4935-94f0-4a896631d846,US,Group,2005,pop rock,2
Jonas Brothers,6e019bc6-5c23-4935-94f0-4a896631d846,US,Group,2005,pop and chart,0
Jonas Brothers,6e019bc6-5c23-4935-94f0-4a896631d846,US,Group,2005,teen pop,4
Jonas Brothers,6e019bc6-5c23-4935-94f0-4a896631d846,US,Group,2005,emo-pop,0
Jonas Brothers,6e019bc6-5c23-4935-94f0-4a896631d846,US,Group,2005,post-emo,0
Audrey Hobert,bf2bf522-581e-4c93-81c2-cb5b826b02e4,US,Person,1999,pop,2
Audrey Hobert,bf2bf522-581e-4c93-81c2-cb5b826b02e4,US,Person,1999,indie pop,1
Audrey Hobert,bf2bf522-581e-4c93-81c2-cb5b826b02e4,US,Person,1999,pop rock,1
Audrey Hobert,bf2bf522-581e-4c93-81c2-cb5b826b02e4,US,Person,1999,alternative pop,1
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,electronic,4
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,pop,1
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,dance,6
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,house,9
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,seen live,0
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,electropop,2
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,eurodance,0
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,tech house,1
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,dance-pop,8
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,progressive house,1
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,electroclash,1
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,english,1
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,club,1
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,electro house,6
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,french house,1
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,edm,0
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,dance and electronica,0
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,house music,1
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,future rave,2
David Guetta,302bd7b9-d012-4360-897a-93b00c855680,FR,Person,1967,festival progressive house,1
Mark Ambor,483e1216-3eb3-4996-a45d-55f6169689a0,US,Person,,,0
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,rock,3
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,pop,9
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,dance,1
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,hip hop,1
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,spanish,2
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,electropop,4
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,dance-pop,7
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,pop rock,1
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,alternative pop,2
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,latin pop,1
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,latin,1
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,english,2
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,club,1
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,electro house,3
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,teen pop,4
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,contemporary r&b,3
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,2010s,2
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,brostep,2
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,art pop,2
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,alternative r&b,3
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,electro-disco,2
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,englisch,0
Selena Gomez,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,Person,1992,2020s,2
Haley Joelle,31b486a2-d487-4999-9433-bdc8337e7bd3,US,Person,1999,,0
The Kid LAROI,80609a00-b394-4a49-975b-2db6b543fa97,AU,Person,2003,rap,1
The Kid LAROI,80609a00-b394-4a49-975b-2db6b543fa97,AU,Person,2003,hip hop,4
The Kid LAROI,80609a00-b394-4a49-975b-2db6b543fa97,AU,Person,2003,pop rap,1
The Kid LAROI,80609a00-b394-4a49-975b-2db6b543fa97,AU,Person,2003,english,1
The Kid LAROI,80609a00-b394-4a49-975b-2db6b543fa97,AU,Person,2003,emo rap,2
The Kid LAROI,80609a00-b394-4a49-975b-2db6b543fa97,AU,Person,2003,2020s,1
The Kid LAROI,80609a00-b394-4a49-975b-2db6b543fa97,AU,Person,2003,gen z,1
SIENNA SPIRO,ea696191-407a-4bf2-8302-7e05f6c163c5,GB,Person,2005,pop,1
SIENNA SPIRO,ea696191-407a-4bf2-8302-7e05f6c163c5,GB,Person,2005,singer-songwriter,1
SIENNA SPIRO,ea696191-407a-4bf2-8302-7e05f6c163c5,GB,Person,2005,adult contemporary,1
SIENNA SPIRO,ea696191-407a-4bf2-8302-7e05f6c163c5,GB,Person,2005,alternative pop,1
SIENNA SPIRO,ea696191-407a-4bf2-8302-7e05f6c163c5,GB,Person,2005,classical crossover,1
SIENNA SPIRO,ea696191-407a-4bf2-8302-7e05f6c163c5,GB,Person,2005,pop soul,2
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,rock,11
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,pop,1
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,american,0
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,folk rock,2
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,country rock,10
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,classic rock,2
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,soft rock,2
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,pop rock,1
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,classic pop and rock,0
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,urban cowboy,0
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,pop/rock,0
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,west coast rock,0
Eagles,f46bd570-5768-462e-b84c-c7c993bbf47e,US,Group,1971,2008 universal fire victim,0
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,pop,4
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,dance,2
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,korean,0
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,k-pop,10
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,english,1
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,boy band,0
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,boy group,5
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,teen pop,-1
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,2010s,1
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,bots,0
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,fixme label mess,-2
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,bot,0
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,corean,0
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,2020s,1
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,3rd gen k-pop,0
BTS,0d79fe8e-ba27-4859-bb8c-2f255f346853,KR,Group,2013,ai slop,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,rock,3
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,pop,4
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,alternative rock,1
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,folk,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,american,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,country,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,blues rock,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,americana,2
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,female vocals,1
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,pop rock,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,classic pop and rock,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,contemporary country,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,mezzo-soprano,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,pop soul,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,singer/songwriter,0
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,2008 universal fire victim,1
Sheryl Crow,80ccfede-c258-4575-a7ad-c982e9932e0f,US,Person,1962,aln-sh,1
Teddy Swims,35feae82-8b2c-4f8f-ae7a-af5662848947,US,Person,1992,rock,2
Teddy Swims,35feae82-8b2c-4f8f-ae7a-af5662848947,US,Person,1992,pop,4
Teddy Swims,35feae82-8b2c-4f8f-ae7a-af5662848947,US,Person,1992,alternative rock,2
Teddy Swims,35feae82-8b2c-4f8f-ae7a-af5662848947,US,Person,1992,country,1
Teddy Swims,35feae82-8b2c-4f8f-ae7a-af5662848947,US,Person,1992,soul,5
Teddy Swims,35feae82-8b2c-4f8f-ae7a-af5662848947,US,Person,1992,pop soul,3
Teddy Swims,35feae82-8b2c-4f8f-ae7a-af5662848947,US,Person,1992,rhythm & blues,2
BigXthaPlug,d25f6294-686a-4569-b1b9-fe64bfef2519,,Person,1998,hip hop,1
BigXthaPlug,d25f6294-686a-4569-b1b9-fe64bfef2519,,Person,1998,southern hip hop,1
BigXthaPlug,d25f6294-686a-4569-b1b9-fe64bfef2519,,Person,1998,trap,1
Doechii,9f75277c-b283-4846-ac8c-f932255cd0ac,US,Person,1998,rap,1
Doechii,9f75277c-b283-4846-ac8c-f932255cd0ac,US,Person,1998,hip-hop,1
Doechii,9f75277c-b283-4846-ac8c-f932255cd0ac,US,Person,1998,hip hop,5
Doechii,9f75277c-b283-4846-ac8c-f932255cd0ac,US,Person,1998,rnb,1
Doechii,9f75277c-b283-4846-ac8c-f932255cd0ac,US,Person,1998,pop rap,3
Doechii,9f75277c-b283-4846-ac8c-f932255cd0ac,US,Person,1998,2020s,1
Doechii,9f75277c-b283-4846-ac8c-f932255cd0ac,US,Person,1998,gen z,1
Jack Harlow,134cb0bc-06fa-42f7-8078-b0c858349975,US,Person,1998,hip hop,2
Jack Harlow,134cb0bc-06fa-42f7-8078-b0c858349975,US,Person,1998,english,1
Jack Harlow,134cb0bc-06fa-42f7-8078-b0c858349975,US,Person,1998,rap,1
Jack Harlow,134cb0bc-06fa-42f7-8078-b0c858349975,US,Person,1998,pop rap,1
Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,US,Person,1992,hip hop,5
Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,US,Person,1992,pennsylvania,2
Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,US,Person,1992,alternative hip hop,1
Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,US,Person,1992,abstract hip hop,2
Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,US,Person,1992,jazz rap,1
Mac Miller,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,US,Person,1992,east coast hip hop,1
Yung Miami,7e987fc0-7606-4637-8eb1-8c9c3e57a65c,,Person,1994,,0
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,pop,2
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,american,0
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,hip-hop,0
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,experimental,-1
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,hip hop,10
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,funk,1
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,neo-soul,1
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,southern hip hop,6
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,pop rap,3
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,alternative hip-hop,0
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,southern hip-hop,0
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,dirty south,1
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,hip hop rnb and dance hall,-1
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,contemporary r&b,1
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,conscious hip hop,1
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,US,Group,1991,atlanta hip hop,1
Tommy Richman,741a6c80-2d6e-4522-9de4-e070798a2d30,,Person,2000,house,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,trip-hop,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,rock,5
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,electronic,21
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,pop,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,alternative rock,20
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,dance,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,fictional,5
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,hip-hop,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,british,7
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,hip hop,16
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,uk,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,indie rock,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,fictitious artist,5
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,electronica,5
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,alternative,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,breakbeat,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,synth-pop,4
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,electropop,14
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,disco,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,producer,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,art rock,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,breaks,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,tech house,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,leftfield,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,trip rock,5
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,pop rock,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,alternative hip-hop,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,alternative pop,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,alternative dance,8
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,uk garage,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,latin,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,english,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,trip hop,18
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,parlophone,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,african,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,producteur,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,rock and indie,0
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,gorillaz,-1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,alternative hip hop,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,virtual band,8
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,bassline,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,alternative/indie rock,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,art pop,7
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,trap,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,fictitious-artist,2
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,future bass,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,fabloo,1
Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,,Group,1999,vyrzukhisuc-artiest,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,rap,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,hip hop,9
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,southern hip hop,3
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,pop rap,3
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,hip house,2
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,god,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,timbaland,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,hip hop rnb and dance hall,0
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,hip hop soul,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,sxsw,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,top 100,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,contemporary r&b,2
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,top 10,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,best female artist,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,top 5,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,best female rapper,1
Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,US,Person,1971,best female singer,1
Montell Jordan,cc1f4763-a306-4ae7-8ba7-331872199f9e,US,Person,1968,hip hop,1
Montell Jordan,cc1f4763-a306-4ae7-8ba7-331872199f9e,US,Person,1968,pop rap,2
Montell Jordan,cc1f4763-a306-4ae7-8ba7-331872199f9e,US,Person,1968,new jack swing,1
Montell Jordan,cc1f4763-a306-4ae7-8ba7-331872199f9e,US,Person,1968,pop and chart,0
Montell Jordan,cc1f4763-a306-4ae7-8ba7-331872199f9e,US,Person,1968,hip hop soul,1
Montell Jordan,cc1f4763-a306-4ae7-8ba7-331872199f9e,US,Person,1968,r&b,1
Montell Jordan,cc1f4763-a306-4ae7-8ba7-331872199f9e,US,Person,1968,contemporary r&b,2
DJ Jazzy Jeff & The Fresh Prince,a663d7d0-754b-40e2-9ea3-3c6c39fd5937,US,Group,1985,pop rap,1
DJ Jazzy Jeff & The Fresh Prince,a663d7d0-754b-40e2-9ea3-3c6c39fd5937,US,Group,1985,soul and reggae,0
DJ Jazzy Jeff & The Fresh Prince,a663d7d0-754b-40e2-9ea3-3c6c39fd5937,US,Group,1985,90's hip hop,0
DJ Jazzy Jeff & The Fresh Prince,a663d7d0-754b-40e2-9ea3-3c6c39fd5937,US,Group,1985,hip hop,6
DJ Jazzy Jeff & The Fresh Prince,a663d7d0-754b-40e2-9ea3-3c6c39fd5937,US,Group,1985,rap,0
DJ Jazzy Jeff & The Fresh Prince,a663d7d0-754b-40e2-9ea3-3c6c39fd5937,US,Group,1985,boom bap,0
DJ Jazzy Jeff & The Fresh Prince,a663d7d0-754b-40e2-9ea3-3c6c39fd5937,US,Group,1985,comedy rap,0
DJ Jazzy Jeff & The Fresh Prince,a663d7d0-754b-40e2-9ea3-3c6c39fd5937,US,Group,1985,east coast hip hop,0
Macklemore & Ryan Lewis,97b226c8-7140-4da3-91ac-15e62e131a81,US,Group,2009,pop rap,1
Macklemore & Ryan Lewis,97b226c8-7140-4da3-91ac-15e62e131a81,US,Group,2009,hip hop,5
Soul II Soul,9350241a-d698-4489-92bf-41794f383ff3,GB,Group,1988,house,1
Soul II Soul,9350241a-d698-4489-92bf-41794f383ff3,GB,Group,1988,british,0
Soul II Soul,9350241a-d698-4489-92bf-41794f383ff3,GB,Group,1988,uk,0
Soul II Soul,9350241a-d698-4489-92bf-41794f383ff3,GB,Group,1988,soul,2
Soul II Soul,9350241a-d698-4489-92bf-41794f383ff3,GB,Group,1988,dance-pop,3
Soul II Soul,9350241a-d698-4489-92bf-41794f383ff3,GB,Group,1988,english,0
Soul II Soul,9350241a-d698-4489-92bf-41794f383ff3,GB,Group,1988,rock and indie,0
Soul II Soul,9350241a-d698-4489-92bf-41794f383ff3,GB,Group,1988,uk hip hop,1
Soul II Soul,9350241a-d698-4489-92bf-41794f383ff3,GB,Group,1988,contemporary r&b,1
BossMan Dlow,44fac0de-d5ae-4bea-a68c-948fedc3d9c5,US,Person,1998,hip hop,1
BossMan Dlow,44fac0de-d5ae-4bea-a68c-948fedc3d9c5,US,Person,1998,trap,1
The Black Eyed Peas,20bf92d9-484e-4e7b-a2fe-e69e4f933321,,,,,0
Central Cee,b0337af1-8d93-4671-b6c9-ba306bf942bf,,Person,1998,2020s,1
Central Cee,b0337af1-8d93-4671-b6c9-ba306bf942bf,,Person,1998,grime,1
Central Cee,b0337af1-8d93-4671-b6c9-ba306bf942bf,,Person,1998,uk drill,3
Central Cee,b0337af1-8d93-4671-b6c9-ba306bf942bf,,Person,1998,trap,1
Central Cee,b0337af1-8d93-4671-b6c9-ba306bf942bf,,Person,1998,hip hop,3
EsDeeKid,3d253cbd-fb66-4752-a8d1-f9b0db75bcea,,Person,,uk,3
EsDeeKid,3d253cbd-fb66-4752-a8d1-f9b0db75bcea,,Person,,liverpool,2
EsDeeKid,3d253cbd-fb66-4752-a8d1-f9b0db75bcea,,Person,,rage,2
EsDeeKid,3d253cbd-fb66-4752-a8d1-f9b0db75bcea,,Person,,hardcore hip hop,1
EsDeeKid,3d253cbd-fb66-4752-a8d1-f9b0db75bcea,,Person,,jerk,2
Heavy D & The Boyz,b0df243a-519c-4a87-b6bf-73d9ec55e05c,US,Group,1986,pop and chart,1
House Of Pain,c2d6a6fb-7999-4bb3-b2df-7d752fdf4e95,US,Group,1990,rap,0
House Of Pain,c2d6a6fb-7999-4bb3-b2df-7d752fdf4e95,US,Group,1990,hip hop,5
House Of Pain,c2d6a6fb-7999-4bb3-b2df-7d752fdf4e95,US,Group,1990,rap rock,0
